SUBNO,TRT,INTC1C5,INTC2,INTC3,INTC4,AET1,AET2,AET3,AET4,AET5,UET1,UET2,UET3,UET4,UET5,AHT1,AHT2,AHT3,AHT4,AHT5,UHT1,UHT2,UHT3,UHT4,UHT5,ASC1,ASC2,ASC3,ASC4,ASC5,USC1,USC2,USC3,USC4,USC5,EF1,EF2,EF3,EF4,EF5,HF1,HF2,HF3,HF4,HF5
16,r4,NA,8.5,NA,11,NA,1656.02,NA,1626.88,NA,NA,1635.02,NA,1599.59,NA,NA,1603.94,NA,1511.25,NA,NA,1726.51,NA,1580.55,NA,NA,494.37,NA,640.69,NA,NA,562.93,NA,282.87,NA,NA,34.52,NA,62.28,NA,NA,555.44,NA,583.56,NA
16,t6,NA,9.5,NA,12,NA,1629.05,NA,1619.27,NA,NA,1635.19,NA,1600.59,NA,NA,1590.27,NA,1503.02,NA,NA,1739.11,NA,1572.44,NA,NA,522.98,NA,606.02,NA,NA,613.31,NA,251.5,NA,NA,103.96,NA,52.42,NA,NA,335.01,NA,462.97,NA
16,r6,NA,10,NA,13,NA,1653.83,NA,1632.99,NA,NA,1635.52,NA,1596.06,NA,NA,1598.21,NA,1486.89,NA,NA,1732.94,NA,1597.7,NA,NA,483.9,NA,933.03,NA,NA,550.34,NA,411.46,NA,NA,32.39,NA,66.02,NA,NA,536.25,NA,527.02,NA
16,p1,6.5,11,8,14,1668.27,1649.08,1756.8,1627.08,1616.08,1584.43,1627.63,1665.65,1586.16,1603.86,1696.87,1614.95,1838.45,1457.29,1597.38,1784.73,1726.97,1747.89,1617.28,1766.01,632.56,430.45,185.37,693.14,216.63,489.84,486.51,321.4,297.26,148.6,45.29,31.93,52.62,65.89,26.39,673.84,470.23,272.67,404.95,716.98
16,p2,11.5,16,13,19,1672.56,1643.26,1740.63,1621.5,1600.12,1585.6,1620.25,1662.13,1585.71,1589.48,1697.12,1625.96,1827.26,1431.25,1562.49,1775,1730.01,1713.23,1552.55,1760.86,445.16,373.36,161.23,682.81,182.92,356.37,388.67,358.46,298.65,137.46,41.47,30.23,49.98,65.36,26.76,653.96,474.37,264.64,236.64,660.56
16,p3,16.5,21,18,24,1688.67,1633.54,1726.12,1621.46,1597.19,1584.57,1618.1,1654.36,1581.4,1588.64,1690.7,1603.54,1782.03,1432.79,1544.7,1764.72,1709.37,1695.53,1540.47,1748.93,421.38,461.41,195.95,632.46,241.31,328.59,399.51,427.73,247.89,194.16,50.13,24.03,40.98,67.4,23.04,633.82,300.95,166.19,360.6,604.48
16,p4,21.5,26,23,29,1679,1633.07,1710.43,NA,1598.88,1570.38,1617.54,1646.44,NA,1589.74,1657.7,1582.25,1761.4,NA,1596.73,1762.14,1666.84,1646.87,NA,1707.15,432.36,348.76,204.55,NA,157.46,320.19,320.19,486.53,NA,138.7,31.5,26.21,44.97,NA,25.91,624.01,288.57,122.53,NA,461.22
16,p5,26.5,31,28,34,1656.47,1634.99,1710.43,NA,1586.79,1564.47,1616.56,1641.76,NA,1597.02,1634.55,1534.66,1779.65,NA,1594.04,1748.09,1635.95,1646.87,NA,1699.83,556.48,326.95,204.55,NA,212.88,457.12,310.37,486.53,NA,190.01,30.78,28.14,44.97,NA,22.11,607.33,243.74,122.53,NA,482.53
16,p6,31.5,36,33,39,1661.82,NA,1655.31,NA,1582.73,1559.54,NA,1617.78,NA,1584.39,1627.93,NA,1812.11,NA,1608.49,1790.02,NA,1570.29,NA,1692.96,563.27,NA,192.76,NA,203.55,491.48,NA,449.44,NA,182.36,33.34,NA,40.49,NA,23.86,645.19,NA,83.32,NA,435.01
16,p7,36.5,41,38,44,1623.71,NA,NA,NA,1585.01,1546,NA,1613.59,NA,1590.59,1606.62,NA,1845.18,NA,1594.29,1755.35,NA,NA,NA,1657.47,678.28,NA,NA,NA,154.59,553.1,NA,NA,NA,143.71,31.45,NA,NA,NA,23.43,573.8,NA,NA,NA,251.05
16,p8,41.5,46,43,49,1633.62,NA,NA,NA,1575.81,1544.89,NA,1612.96,NA,1586.74,1591.74,NA,1861.54,NA,1569.11,1743.21,NA,NA,NA,1620.52,874.55,NA,NA,NA,122.99,549.28,NA,NA,NA,122.61,32.2,NA,NA,NA,25.69,622.18,NA,NA,NA,310.71
16,p9,46.5,51,48,54,1644,NA,NA,NA,1571.44,1537.05,NA,1614.29,NA,1584.33,1590.41,NA,1901.25,NA,1546.47,1762.73,NA,NA,NA,1635.69,917.72,NA,NA,NA,113.43,554.78,NA,NA,NA,122.3,34.43,NA,NA,NA,26.31,649.05,NA,NA,NA,313.32
16,p10,51.5,56,53,59,1666.66,NA,NA,NA,1571.59,1538.21,NA,1614.31,NA,1578.64,1595.63,NA,1838.55,NA,1563.2,1783.46,NA,NA,NA,1639.15,809.59,NA,NA,NA,109.7,545.48,NA,NA,NA,118.19,41.64,NA,NA,NA,27.24,636.15,NA,NA,NA,319.99
16,p11,56.5,61,58,64,NA,NA,NA,NA,NA,NA,NA,1618.94,NA,NA,NA,NA,1762.18,NA,1533.67,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,p12,61.5,66,63,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,bl,0,0,0,0,1744.62,1704.86,1744.3,1715.94,1721.09,1718.15,1727.28,1787.52,1701.68,1693.86,1613.28,1616.83,1616.43,1632.16,1581.68,1679.25,1766.55,1737.12,1899.63,1645.74,628.99,136.73,360.33,475.92,313.82,709.43,171.56,440.23,445.38,360.57,73.28,58.93,72.88,192.65,94.41,945.9,772.52,791.3,734.37,494.73
17,t1,2,2,2,2,1690.53,1673.1,1735.96,1654.72,1714.36,1705.79,1723.65,1785.95,1689.77,1688.46,1573.2,1592.29,1498.15,1656.69,1609.15,1670.29,1783.45,1715.01,1817.98,1674.28,755.74,434.21,517.05,570.6,292.67,827.22,398.71,512.51,519.29,342.82,39.67,298.55,344.02,37.36,83.01,1134.25,743.75,721.74,732.66,441.94
17,r1,2.5,2.5,3,3,1706.67,1684.61,1709.7,1672.17,1708.46,1687.08,1706.41,1772.92,1704.18,1672.39,1604.22,1622.61,1572.23,1670.59,1605.76,1678.3,1783.67,1730.51,1819.51,1672.95,710.2,428.85,600.57,633.27,314.2,799.67,421.39,557.26,594.87,345.51,90.82,60.18,90.7,78.97,99.9,996.85,770.03,831.55,763.4,514.24
17,t2,3.5,3.5,4,4,1669.02,1667.16,1709.05,1659.61,1707.19,1701.91,1712.14,1765.4,1698.66,1648.24,1588.95,1612.8,1255.4,1648.46,1616.59,1695.83,1802.79,1717.92,1817.25,1687.39,774.18,483.02,623.02,557.48,401.13,883.03,467.08,558.67,528.02,394.5,59.6,305.75,436.7,23.39,111.28,1270.7,876.27,885.24,735.48,639.36
17,r2,4,4,5,5,1697.31,1687.32,1706.49,1683.19,1709.2,1689.83,1704.52,1748.05,1701.51,1668.63,1611.58,1625.6,1529.77,1681.76,1676.44,1695.9,1813.3,1734.06,1856.76,1727.35,750.88,347.48,663.37,595.97,479.69,821.42,357.04,603.49,539.96,459.45,73.62,60.86,125.58,83.64,109.93,1003.47,744.11,855.25,719.47,618.64
17,t3,5,5,6,6,1645.21,1665.6,1703.1,1679.33,1713.27,1698.74,1711.63,1749.55,1703.33,1683.58,1592.79,1614.72,1351.8,1649.83,1753.86,1687.03,1814.67,1714.93,1842.47,1743.14,791.2,355.52,654.43,565.97,457.33,876.67,365.61,594.74,506.04,457.22,64.7,280.68,1137.64,36.72,108.71,1279.26,842.65,818.3,752.77,654.38
17,r3,5.5,5.5,7,7,1690.12,1680.12,1695.09,1675.09,1709.32,1685.56,1701.37,1735.64,1696.6,1683.1,1626.43,1621.02,1552.96,1696.81,1783.47,1678.94,1809.69,1735.39,1882.81,1765.63,744.05,370.52,775.79,570.78,422.11,811.66,341.04,659.21,522.08,441.1,60.8,77.06,453.84,86.79,97.1,1101.43,757.62,770.71,758.17,616.6
17,t4,NA,6.5,NA,8,NA,1652.4,NA,1661.4,NA,NA,1707.47,NA,1693.68,NA,NA,1605.92,NA,1660.98,NA,NA,1815.05,NA,1861.53,NA,NA,360.92,NA,539.56,NA,NA,334.91,NA,484.46,NA,NA,274.87,NA,25.07,NA,NA,855.01,NA,733.63,NA
17,r4,NA,7,NA,9,NA,1666.61,NA,1674.63,NA,NA,1699.65,NA,1688.57,NA,NA,1634.6,NA,1659.5,NA,NA,1806.62,NA,1873.37,NA,NA,318.66,NA,585.64,NA,NA,310.79,NA,490.35,NA,NA,77.39,NA,91.36,NA,NA,739.4,NA,715.05,NA
17,t5,NA,8,NA,10,NA,1635.45,NA,1662.14,NA,NA,1707.45,NA,1693.64,NA,NA,1610.54,NA,1641.06,NA,NA,1800.3,NA,1850.22,NA,NA,465.97,NA,540.11,NA,NA,438.62,NA,468.61,NA,NA,303,NA,24.18,NA,NA,860.73,NA,738.65,NA
17,r4,NA,8.5,NA,11,NA,1664.89,NA,1680.15,NA,NA,1697.1,NA,1686.19,NA,NA,1632.59,NA,1648.97,NA,NA,1798.86,NA,1887.8,NA,NA,376.74,NA,535.87,NA,NA,391.27,NA,448.86,NA,NA,58.98,NA,63.53,NA,NA,753.37,NA,733.12,NA
17,t6,NA,9.5,NA,12,NA,1641.8,NA,1666.01,NA,NA,1701.64,NA,1684.74,NA,NA,1618.1,NA,1641.57,NA,NA,1813.43,NA,1858.43,NA,NA,328.79,NA,512.01,NA,NA,338.98,NA,444.22,NA,NA,300.76,NA,21.05,NA,NA,858.96,NA,715.32,NA
17,r6,NA,10,NA,13,NA,1672.57,NA,1673.31,NA,NA,1694.52,NA,1672.08,NA,NA,1628.27,NA,1651.36,NA,NA,1816.7,NA,1863.96,NA,NA,302.55,NA,495.28,NA,NA,314.79,NA,433.26,NA,NA,59.16,NA,60.07,NA,NA,820.09,NA,714.84,NA
17,p1,6.5,11,8,14,1711.09,1685.61,1708.52,1684.9,1719.33,1693.99,1695.79,1732.51,1656.91,1693.71,1667.64,1655.9,1561.28,1653.26,1643.04,1694.73,1815.26,1765.49,1897.17,1728.6,637.4,226.56,604.49,428.11,600.95,705.2,256.15,560.13,369.33,549.74,65.37,56.31,205.61,58,104.19,1080.57,771.62,877.18,715.63,469.29
17,p2,11.5,16,13,19,1709.66,1671.19,1703.43,1676.92,1713.5,1693.82,1688.49,1711.32,1645.94,1711.89,1666.19,1636.73,1597.1,1644.2,1589.95,1704.44,1790.07,1738.7,1875.15,1708.84,527.26,183.34,545.71,472.2,473.48,570.27,214.09,507.54,406.55,465.64,70.02,61.99,58.06,79.9,61.89,1073.29,691.35,803.45,683.77,265.21
17,p3,16.5,21,18,24,1704.45,1661.83,1698.2,1662.7,1706.31,1687.93,1677.39,1685.9,1640.73,1694.41,1654.34,1634.35,1579.65,1650.69,1563.99,1711.15,1775.43,1715.44,1839.09,1673.96,532.2,153.61,515.77,404.58,462.85,558.84,180.2,499.61,354.17,429.53,84.64,59.33,55.72,77.82,76.81,975.31,653.48,685.03,694.71,218.78
17,p4,21.5,26,23,29,1706.15,1650.39,1695.49,1657.11,1712.16,1679.08,1667.1,1656.89,1638.07,1652.37,1662.22,1642.07,1558.07,1650.97,1539.76,1705.64,1773.61,1686.76,1825.56,1598.78,628.36,122.78,492.51,326.91,610.1,692.68,160.39,518.36,303.05,524.05,73.3,54.78,63.63,53.03,71.85,1004.12,688.26,690.84,655.3,149.6
17,p5,26.5,31,28,34,1714.73,1644.62,1692.57,1644.17,1709.14,1681.24,1658.97,1656.89,1694.76,1657.7,1646.83,1649.01,1554.05,1633.16,1546.58,1631.8,1802.03,1715.41,1811.74,1563.26,576.85,130.06,516.94,243.64,511.3,596.26,159.09,499.61,245.39,463.61,21.87,57,52.55,50.84,72.63,952.56,676.9,686.12,594,133.73
17,p6,31.5,36,33,39,1709.44,1647.36,1688.08,NA,1702.58,1677.28,1649.12,1636.89,NA,1653.85,1639.3,1705.19,1619.08,NA,1560.61,1596.32,1779.84,1714.79,NA,1538.94,637.7,141.38,477.64,NA,407.25,668.8,161.23,492.85,NA,398.29,20.79,45.19,39.32,NA,61.56,891.55,764.73,736.83,NA,151.55
17,p7,36.5,41,38,44,1707.7,1643.44,1683.38,NA,1695.05,1672,1650.17,NA,NA,1653.09,1656.95,1696.03,1646.75,NA,1585.07,1627.92,1726.99,1693.25,NA,1526.97,494.56,117.12,477.68,NA,390.14,527.26,147.28,497.09,NA,372.49,18.91,41.09,41.9,NA,65.01,1003.4,567.51,795.84,NA,141.71
17,p8,41.5,46,43,49,NA,1640.75,1678.68,NA,1673.2,NA,1648.41,NA,NA,1653.98,NA,1661.59,1655.23,NA,1682.88,NA,1714.63,1692.27,NA,1571.22,NA,114.82,444.29,NA,398.05,NA,139.46,513.69,NA,384.29,NA,54.76,45.59,NA,52.05,NA,621.52,776.06,NA,174.32
17,p9,46.5,51,48,54,NA,NA,1656.74,NA,1665.96,NA,NA,NA,NA,1639.33,NA,NA,NA,NA,1708.34,NA,NA,1720.15,NA,1602.19,NA,NA,432.44,NA,330.08,NA,NA,506.88,NA,359.77,NA,NA,79.72,NA,51.46,NA,763.65,787.62,NA,250.29
17,p10,51.5,56,53,59,NA,NA,1644.34,NA,1664.58,NA,NA,NA,NA,1637.92,NA,NA,NA,NA,1715.66,NA,NA,1646.13,NA,1627.2,NA,NA,478.71,NA,291.68,NA,NA,528.42,NA,343.76,NA,NA,51.59,NA,43.57,NA,721.61,765.54,NA,289.31
17,p11,56.5,61,58,64,NA,NA,1653.11,NA,1659.55,NA,NA,NA,NA,1633.7,NA,NA,NA,NA,1711.13,NA,NA,1624.84,NA,1648.87,NA,NA,432.59,NA,410.27,NA,NA,530.42,NA,393.28,NA,NA,51.89,NA,46.19,NA,NA,642.95,NA,238.51
17,p12,61.5,66,63,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646.49,NA,NA,NA,NA,510.2,NA,NA,NA,NA,526.84,NA,NA,NA,NA,69.89,NA,NA,NA,NA,756.78,NA,
18,bl,0,0,0,0,1625.35,1728.99,1680.36,1722.64,1603.37,1753.38,1672.41,1735.63,1579.08,1652.22,1665.82,1638.91,1616.43,1641.79,1645.03,1842.77,1846.05,1822.97,1857.71,1874.22,121.08,172.26,83.24,289.93,192.63,189.95,185.22,160.93,266.33,174.67,60.92,193.25,32.09,37.4,66.91,639.76,598.7,403.15,393.17,310.51
18,t1,2,2,2,2,1575,1705.05,1667.97,1662.78,1612.91,1752.33,1671.76,1694.19,1553.04,1645.45,1633.59,1588.67,1498.15,1640.62,1624.43,1805.59,1838.57,1790.98,1861.63,1880.44,346.01,354.54,164.41,306.3,159.44,366.31,286.04,405.06,260.78,197.24,196.41,335.71,259.21,64.81,53.83,345.26,550.11,269.01,177.06,424.71
18,r1,2.5,2.5,3,3,1595.28,1708.66,1664.72,1680.47,1605.3,1744.38,1673.66,1715.93,1543.13,1641.47,1645.87,1603.9,1572.23,1625.64,1628.68,1849.57,1842.55,1774.98,1859.98,1890.32,382.68,283.97,196.7,416.24,147.76,362.69,281.73,385.32,272.48,190.09,99.42,99.32,56.62,53.78,52.44,500.71,549.78,396.4,388.14,417.3
18,t2,3.5,3.5,4,4,1577.47,1700.37,1663.02,1642.58,1604.03,1740.08,1667.95,1700.19,1535.9,1635.61,1619.13,1609.85,1255.4,1619.47,1626.9,1824.23,1865.46,1773.4,1854.34,1880.93,455.83,365.46,169.58,323.83,178.91,406.72,318.65,367.68,228.76,199.22,203.09,169,192.81,44.43,50.06,505.4,538.09,241.99,209.22,294.68
18,r2,4,4,5,5,1575.33,1710.55,1654.57,1674.86,1608.24,1734.18,1667.68,1722.59,1530.31,1633.59,1641.3,1624.22,1529.77,1599.19,1614.8,1841.52,1863.45,1774.52,1874.66,1881.77,364.21,287.91,163.41,386.81,163.37,329.29,286.33,353.02,217.23,197.23,77.5,62.65,41.51,62.22,58.89,610.24,579.49,301.54,362.59,408.42
18,t3,5,5,6,6,1568.68,1696.18,1662.41,1625.9,1607.47,1737.27,1667.22,1691.16,1524.31,1627.46,1633.32,1608,1351.8,1606.95,1626.53,1813.59,1864.44,1766.83,1873.61,1884.21,398.87,305.51,173.63,384.71,150.48,375.51,245.5,374.98,239.46,191.54,215.94,180.79,260.29,54.67,59.53,350.99,508.19,324.06,226.11,381.08
18,r3,5.5,5.5,7,7,1564.44,1701.14,1667.67,1661.23,1606.15,1730.09,1663.58,1733.63,1520.47,1622.08,1629.34,1606.42,1552.96,1602.95,1620.56,1847.05,1848.31,1774.5,1864.99,1886.29,292.97,284.24,188.44,477.9,146.69,269.78,257.75,370.34,271.26,191.04,137.56,68.54,34.6,90.26,69.13,601.93,473.38,378.49,349.34,413.01
18,t4,NA,6.5,NA,8,NA,1689.58,NA,1612.44,NA,NA,1662.63,NA,1511.74,NA,NA,1601,NA,1589.44,NA,NA,1861.65,NA,1844.28,NA,NA,323.47,NA,360.37,NA,NA,255.74,NA,225.24,NA,NA,172.07,NA,59.3,NA,NA,551.63,NA,225.58,NA
18,r4,NA,7,NA,9,NA,1701.41,NA,1657.35,NA,NA,1657.37,NA,1522.56,NA,NA,1624.4,NA,1588.98,NA,NA,1846.51,NA,1881.88,NA,NA,291.03,NA,382.91,NA,NA,264.08,NA,228.86,NA,NA,85.72,NA,95.36,NA,NA,558.41,NA,444.2,NA
18,t5,NA,8,NA,10,NA,1687.76,NA,1616.78,NA,NA,1655.13,NA,1529.45,NA,NA,1618.58,NA,1593.03,NA,NA,1854.1,NA,1860.21,NA,NA,287.86,NA,327.51,NA,NA,236.74,NA,199.35,NA,NA,185.25,NA,88.53,NA,NA,566.35,NA,250.67,NA
18,r4,NA,8.5,NA,11,NA,1695.58,NA,1655.12,NA,NA,1653.59,NA,1528.74,NA,NA,1625.41,NA,1593.78,NA,NA,1858.16,NA,1888.19,NA,NA,264.33,NA,317.53,NA,NA,253.42,NA,199.17,NA,NA,78.42,NA,81.02,NA,NA,592.95,NA,415.83,NA
18,t6,NA,9.5,NA,12,NA,1683.89,NA,1597.17,NA,NA,1649.14,NA,1514.54,NA,NA,1615.4,NA,1621.35,NA,NA,1871.2,NA,1863.65,NA,NA,279.02,NA,599.33,NA,NA,248.65,NA,392.73,NA,NA,188.24,NA,99.44,NA,NA,529.97,NA,154.48,NA
18,r6,NA,10,NA,13,NA,1700.88,NA,1659.18,NA,NA,1648.03,NA,1507.97,NA,NA,1630.3,NA,1586.81,NA,NA,1863.96,NA,1889.33,NA,NA,301.85,NA,480.11,NA,NA,290.29,NA,319.37,NA,NA,99.98,NA,81.28,NA,NA,577.68,NA,342.49,NA
18,p1,6.5,11,8,14,1583.81,1696.58,1663.14,1666.54,1590.06,1735.09,1645.52,1749.85,1508.69,1612.33,1663.68,1662.19,1561.28,1599.32,1605.94,1867.9,1871.49,1776.16,1878.92,1873.8,171.37,196.64,185.17,570.32,259.31,190.55,199.72,406.42,394.48,269.38,87.91,168.41,47.31,115,135.31,568.29,624.2,375.44,362.46,354.72
18,p2,11.5,16,13,19,1630.04,1688.76,1655.92,1665.35,1568.17,1725.81,1638.74,1746.23,1526.64,1598.43,1629.52,1655.78,1597.1,1636.21,1582.48,1836.63,1866.32,1797.65,1904.27,1855.39,235.25,184.84,114.94,417.96,393.85,233.52,189.67,232.72,310.3,355.08,59.68,85.27,160.11,68.43,183.74,441.12,566.62,418.7,379.39,359.68
18,p3,16.5,21,18,24,1634.61,1680.33,1649.91,1655.84,1562.3,1706.24,1635.37,1731.61,1527.34,1592.35,1611,1645.41,1579.65,1635.1,1576.21,1777.18,1867.91,1784.89,1916.57,1861.16,186.39,201.51,106.5,271.72,445.57,203.6,195.19,217.67,211.9,362.87,53.48,70.1,433,59.61,111.3,412.14,506.4,373.73,366.2,392.04
18,p4,21.5,26,23,29,1639.4,1675.36,1637.86,1651.8,1554.16,1701.35,1634.01,1725.72,1527.03,1582.36,1634.74,1634.82,1558.07,1645.27,1578.74,1785.89,1867.27,1762.44,1911.53,1857.34,146.52,303.86,112.22,202.67,406.52,165.48,253.77,268.64,184.01,322.72,52.87,80.69,212.27,55.8,73.42,495.71,461.64,282.83,307.64,381.5
18,p5,26.5,31,28,34,1614.46,1665.83,1624.35,1659.22,1543.89,1686.88,1608.69,1718.67,1547.68,1579,1648.75,1624.45,1554.05,1672.88,1639.82,1752.9,1864.66,1752.43,1901.83,1839.43,330.11,336.91,133.71,185.34,382.4,310.08,300.06,324.35,175.55,265.14,62.3,82.31,72.64,54.08,69.15,403.69,426.47,316.56,276.26,342.54
18,p6,31.5,36,33,39,1613.46,1665.94,1648.7,1665.34,1545.91,1686.03,1584.32,1713.58,1560.88,1581.9,1614.54,1619.28,1619.08,1702.95,1675.35,1778.41,1836.65,1790.57,1908.36,1845.15,256.11,281.76,132.52,281.35,258.36,244.35,254.26,268.89,220.7,264.88,57.09,87.65,36.4,56.9,68.57,402.51,415.83,411.22,305.67,397.02
18,p7,36.5,41,38,44,1625.59,1660.83,1656.03,1664.25,1566.74,1672.8,1581.28,1707.89,1558.9,1590.62,1600.39,1606.68,1646.75,1716.58,1716.76,1776.41,1823.21,1787.39,1928.11,1875.84,195.98,215.17,116.1,376.32,222.93,192.09,199.93,196.02,274.24,264.54,50.45,84.41,29.08,102.86,72.82,405.37,373.7,365.53,309.54,326.86
18,p8,41.5,46,43,49,1611.31,1658.16,1659.7,1644.81,1579.32,1667.64,1598.82,1698.68,1524.66,1594.11,1575.17,1615.91,1655.23,1625.16,1720.39,1773.99,1810.83,1793.5,1849.44,1876.5,146.47,240.18,113.84,486.93,256.55,149.57,225.59,175.42,315.11,259.35,59.75,90.47,39.98,77.56,67.3,278.41,368.24,337,312.29,291.51
18,p9,46.5,51,48,54,1605.99,1653.87,NA,NA,1566.4,1665.28,1582.03,1700.71,NA,1593.81,1566.62,1625.11,NA,NA,1708.94,1739.47,1831.29,NA,NA,1875.47,183.06,262.68,NA,NA,467.46,194.15,230.26,NA,NA,401.78,139.28,78.45,NA,NA,69.05,204.05,401.2,NA,NA,303.89
18,p10,51.5,56,53,59,1606.97,NA,NA,NA,1535.45,1666.41,NA,1692.82,NA,1578.49,1568.64,NA,NA,NA,1643.91,1711.19,NA,NA,NA,1873.3,196.18,NA,NA,NA,435.48,213.4,NA,NA,NA,401.79,406.68,NA,NA,NA,81.35,199.78,NA,NA,NA,374.3
18,p11,56.5,61,58,64,1603.99,NA,NA,NA,1519.49,1661.64,NA,1685.77,NA,1569.44,1574.54,NA,NA,NA,1615.15,1710.2,NA,NA,NA,1853.9,152.71,NA,NA,NA,617.12,168.78,NA,NA,NA,580.97,433.63,NA,NA,NA,70.11,199.17,NA,NA,NA,272.55
18,p12,61.5,66,63,69,NA,NA,NA,NA,1606.24,NA,NA,1703.32,NA,NA,NA,NA,NA,NA,1634.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,bl,0,0,0,0,1656.52,1695.22,1711.69,1621.53,1636.52,1632.23,1711.89,1604.06,1675.44,1646.98,1415.3,1471.11,1339.54,1694.65,1559.56,1414.02,1530.82,1396.45,1688.9,1525.75,93.68,198.31,248.79,176.36,64.61,79.09,218.91,148.65,181.31,74.72,118.94,352.4,40.46,24.73,20.71,151.25,194.21,55.81,308.28,209.49
19,t1,2,2,2,2,1628.53,1674.96,1654.54,1577.19,1637.6,1629.15,1711.69,1599.99,1661.13,1644.4,1402.76,1452.62,1390.31,1680.88,1558.06,1460.76,1568.79,1463.75,1643.96,1518.71,206.26,374.33,616.58,398.21,63.33,195.3,462.8,387.46,446.59,71.92,244.18,327.18,331.69,24.87,19.63,105.61,93.12,681.44,198.46,148.26
19,r1,2.5,2.5,3,3,1638.08,1681.28,1664.02,1571.08,1640.06,1639.35,1714.72,1578.72,1653.12,1642.02,1422.02,1466.02,1479.44,1667.35,1559.66,1471.01,1562.77,1507.68,1624.2,1528.36,364.4,465.12,802.26,361.51,62.6,341.87,580.74,451.76,431.49,70.86,60.26,130.7,77.66,25.22,20.1,350.76,273.06,864.89,201.58,262.53
19,t2,3.5,3.5,4,4,1625.72,1675,1642.01,1546.68,1631.04,1636.89,1711.48,1574.25,1651.61,1641.08,1428.2,1464.07,1479.76,1665.08,1565.64,1516.71,1582.27,1547.62,1619.16,1548.89,449.67,510.75,808.54,346.31,62.67,511.58,625.14,448.26,418.46,71.09,280.31,297.64,388.99,21.67,19.96,190.5,135.26,386.24,178.02,237.13
19,r2,4,4,5,5,1629.64,1673.54,1655.24,1534.43,1631.48,1636.07,1672.21,1575.81,1648.49,1642.5,1445.54,1485.3,1497.02,1659.38,1576.88,1523.46,1580.68,1543.78,1601.7,1566.81,403.29,437.32,695.22,303.17,63,450.82,549.48,416.04,346.46,71.3,139.94,135.34,59.68,22.34,20.23,202.27,246.24,120.66,96.79,225.24
19,t3,5,5,6,6,1619.79,1662.58,1632.6,1493.31,1625.9,1629.53,1682.67,1574.95,1646.57,1637.85,1419.4,1471.53,1442.11,1650.48,1580.57,1531.18,1588.29,1516.01,1589.1,1561.01,439.88,467.36,723.41,328.56,62.83,521.7,616.92,443.69,384.77,70.76,296.18,217.87,354.54,26.42,26.65,104.6,75.94,181.28,161.04,197.61
19,r3,5.5,5.5,7,7,1631.27,1671.04,1647.73,1497.52,1628.98,1627.09,1677.29,1563.81,1644.44,1638.57,1440.89,1496.03,1441.65,1650.36,1579.22,1505.33,1584.47,1482.96,1568.12,1560.11,385.49,589.99,643.61,294.67,62.5,426.3,490.35,423.89,349.49,70.31,82.3,81.88,91.1,24.86,70.12,131.11,98.2,57.55,94.52,205.07
19,t4,NA,6.5,NA,8,NA,1660.69,NA,1473.85,NA,NA,1690.21,NA,1641.14,NA,NA,1461.04,NA,1636.2,NA,NA,1569.69,NA,1560.23,NA,NA,669.76,NA,273.31,NA,NA,537.86,NA,326.72,NA,NA,172.87,NA,24.94,NA,NA,100.29,NA,191.96,NA
19,r4,NA,7,NA,9,NA,1669.48,NA,1467.71,NA,NA,1681.04,NA,1632.5,NA,NA,1472.06,NA,1642.06,NA,NA,1561.77,NA,1550.16,NA,NA,601.12,NA,247.1,NA,NA,478.55,NA,295.55,NA,NA,55.03,NA,23.38,NA,NA,58.74,NA,100.61,NA
19,t5,NA,8,NA,10,NA,1658.62,NA,1449.38,NA,NA,1688.86,NA,1631.78,NA,NA,1441.19,NA,1631.77,NA,NA,1551.57,NA,1540.68,NA,NA,683.03,NA,261.68,NA,NA,549.18,NA,302.19,NA,NA,138.99,NA,22.09,NA,NA,79.18,NA,106.73,NA
19,r4,NA,8.5,NA,11,NA,1666.54,NA,1461.08,NA,NA,1670.58,NA,1630.73,NA,NA,1448.8,NA,1633.16,NA,NA,1528.85,NA,1526.4,NA,NA,609.87,NA,217.37,NA,NA,493.58,NA,249.19,NA,NA,41.84,NA,20.97,NA,NA,59.48,NA,82.08,NA
19,t6,NA,9.5,NA,12,NA,1654.29,NA,1441.47,NA,NA,1686.52,NA,1628.19,NA,NA,1416.06,NA,1618.71,NA,NA,1519.65,NA,1524.12,NA,NA,656.87,NA,247.54,NA,NA,514.19,NA,285.83,NA,NA,147.1,NA,22.79,NA,NA,94.3,NA,118.29,NA
19,r6,NA,10,NA,13,NA,1661.02,NA,1447.52,NA,NA,1682.35,NA,1626.41,NA,NA,1442.06,NA,1624.7,NA,NA,1513.97,NA,1512.44,NA,NA,612.77,NA,306.66,NA,NA,461.1,NA,346.92,NA,NA,30.44,NA,21.24,NA,NA,126.3,NA,63.6,NA
